Index,Model,Percentile,CVE_MUN,Scenario,TimeAggregate,Year
1,1,90,31057,1,2,2007
1,1,90,31055,1,2,2008
1,1,90,31054,1,2,2026
1,1,90,31053,1,2,2027
1,1,90,31051,1,2,2038
1,1,90,31049,1,2,2044
1,1,90,31006,1,2,2045
1,1,90,31005,1,2,2049
1,1,90,31004,1,2,2054
1,1,90,31003,1,2,2056
1,1,90,31002,1,2,2057
1,1,90,31001,1,2,2059
1,1,90,31043,1,2,2060
1,1,90,31096,1,2,2062
1,1,90,31095,1,2,2063
1,1,90,31033,1,2,2065
1,1,90,31052,1,2,2066
1,1,90,31050,1,2,2068
1,1,90,31042,1,2,2069
1,1,90,31094,1,2,2070
1,1,90,31093,1,2,2071
1,1,90,31041,1,2,2073
1,1,90,31101,1,2,2075
1,1,90,31040,1,2,2076
1,1,90,31039,1,2,2077
1,1,90,31092,1,2,2080
1,1,90,31038,1,2,2081
1,1,90,31037,1,2,2082
1,1,90,31035,1,2,2083
1,1,90,31091,1,2,2084
1,1,90,31090,1,2,2086
1,1,90,31015,1,2,2088
1,1,90,31036,1,2,2089
1,1,90,31034,1,2,2090
1,1,90,31031,1,2,2091
1,1,90,31089,1,2,2092
1,1,90,31088,1,2,2093
1,1,90,31087,1,2,2094
1,1,90,31062,1,2,2095
1,1,90,31056,1,2,2096
1,1,90,31032,1,2,2097
1,1,90,31024,1,2,2098
1,1,90,31086,1,2,2099
1,1,90,31047,1,2,2100
1,1,10,31083,1,2,1972
1,1,10,31030,1,2,1977
1,1,10,31029,1,2,1978
1,1,10,31028,1,2,1983
1,1,10,31059,1,2,1993
1,1,10,31027,1,2,2005
1,1,10,31026,1,2,2023
1,1,90,31025,1,2,1976
1,1,90,31085,1,2,1990
1,1,90,31084,1,2,1994
1,1,90,31082,1,2,1995
1,1,90,31022,1,2,2000
1,1,90,31020,1,2,2002
1,1,90,31019,1,2,2003
1,1,90,31081,1,2,2006
1,1,90,31079,1,2,2007
1,1,90,31078,1,2,2008
1,1,90,31077,1,2,2011
1,1,90,31018,1,2,2012
1,1,90,31017,1,2,2018
1,1,90,31016,1,2,2024
1,1,90,31106,1,2,2026
1,1,90,31105,1,2,2027
1,1,90,31103,1,2,2028
1,1,90,31076,1,2,2030
1,1,90,31075,1,2,2033
1,1,90,31074,1,2,2034
1,1,90,31073,1,2,2038
1,1,90,31104,1,2,2044
1,1,90,31102,1,2,2045
1,1,90,31100,1,2,2049
1,1,90,31072,1,2,2052
1,1,90,31071,1,2,2053
1,1,90,31011,1,2,2054
1,1,90,31070,1,2,2055
1,1,90,31014,1,2,2057
1,1,90,31013,1,2,2059
1,1,90,31046,1,2,2060
1,1,90,31080,1,2,2062
1,1,90,31099,1,2,2063
1,1,90,31012,1,2,2064
1,1,90,31010,1,2,2065
1,1,90,31009,1,2,2066
1,1,90,31098,1,2,2068
1,1,90,31097,1,2,2069
1,1,90,31008,1,2,2070
1,1,90,31007,1,2,2071
1,1,90,32001,1,2,2072
1,1,90,32002,1,2,2073
1,1,90,32003,1,2,2075
1,1,90,32004,1,2,2076
1,1,90,32005,1,2,2077
1,1,90,32006,1,2,2078
1,1,90,32007,1,2,2080
1,1,90,32008,1,2,2081
1,1,90,32009,1,2,2082
1,1,90,32010,1,2,2083
1,1,90,32011,1,2,2084
1,1,90,32012,1,2,2088
1,1,90,32013,1,2,2089
1,1,90,32014,1,2,2090
1,1,90,32015,1,2,2091
1,1,90,32016,1,2,2092
1,1,90,32017,1,2,2093
1,1,90,32018,1,2,2094
1,1,90,32019,1,2,2095
1,1,90,32020,1,2,2096
1,1,90,32021,1,2,2097
1,1,90,32022,1,2,2098
1,1,90,32023,1,2,2099
1,1,90,32024,1,2,2100
1,1,10,32025,1,2,1972
1,1,10,32026,1,2,1973
1,1,10,32027,1,2,1977
1,1,10,32028,1,2,1978
1,1,10,32029,1,2,1983
1,1,10,32030,1,2,1993
1,1,10,32031,1,2,1996
1,1,10,32032,1,2,2023
1,1,10,32033,1,2,2029
1,1,90,32034,1,2,1994
1,1,90,32035,1,2,1995
1,1,90,32036,1,2,2002
1,1,90,32037,1,2,2006
1,1,90,32038,1,2,2007
1,1,90,32039,1,2,2008
1,1,90,32040,1,2,2011
1,1,90,32041,1,2,2018
1,1,90,32042,1,2,2026
1,1,90,32043,1,2,2027
1,1,90,32044,1,2,2028
1,1,90,32045,1,2,2033
1,1,90,32046,1,2,2038
1,1,90,32047,1,2,2040
1,1,90,32048,1,2,2044
1,1,90,32049,1,2,2045
1,1,90,32050,1,2,2047
1,1,90,32051,1,2,2049
1,1,90,32052,1,2,2051
1,1,90,32053,1,2,2052
1,1,90,32054,1,2,2053
1,1,90,32055,1,2,2054
1,1,90,32056,1,2,2055
1,1,90,32057,1,2,2056
1,1,90,32058,1,2,2057
1,1,90,1001,1,2,2058
1,1,90,1002,1,2,2059
1,1,90,1003,1,2,2060
1,1,90,1004,1,2,2062
1,1,90,1005,1,2,2063
1,1,90,1006,1,2,2064
1,1,90,1007,1,2,2065
1,1,90,1008,1,2,2066
1,1,90,1009,1,2,2067
1,1,90,1010,1,2,2068
1,1,90,1011,1,2,2069
1,1,90,2005,1,2,2070
1,1,90,2002,1,2,2071
1,1,90,2003,1,2,2072
1,1,90,2001,1,2,2073
1,1,90,2004,1,2,2074
1,1,90,3009,1,2,2075
1,1,90,3002,1,2,2076
1,1,90,3001,1,2,2077
1,1,90,3003,1,2,2078
1,1,90,3008,1,2,2079
1,1,90,4002,1,2,2080
1,1,90,4003,1,2,2081
1,1,90,4004,1,2,2082
1,1,90,4007,1,2,2083
1,1,90,4001,1,2,2084
1,1,90,4011,1,2,2085
1,1,90,4010,1,2,2086
1,1,90,4006,1,2,2087
1,1,90,4005,1,2,2088
1,1,90,4009,1,2,2089
1,1,90,4008,1,2,2090
1,1,90,5001,1,2,2091
1,1,90,5002,1,2,2092
1,1,90,5003,1,2,2093
1,1,90,5004,1,2,2094
1,1,90,5005,1,2,2095
1,1,90,5006,1,2,2096
1,1,90,5007,1,2,2097
1,1,90,5008,1,2,2098
1,1,90,5009,1,2,2099
1,1,90,5010,1,2,2100
1,1,10,5011,1,2,1972
1,1,10,5012,1,2,1979
1,1,10,5013,1,2,1980
1,1,10,5014,1,2,2010
1,1,90,5015,1,2,1990
1,1,90,5016,1,2,1994
1,1,90,5017,1,2,1995
1,1,90,5018,1,2,2000
1,1,90,5019,1,2,2002
1,1,90,5020,1,2,2003
1,1,90,5021,1,2,2006
1,1,90,5022,1,2,2007
1,1,90,5023,1,2,2008
1,1,90,5024,1,2,2011
1,1,90,5025,1,2,2018
1,1,90,5026,1,2,2024
1,1,90,5027,1,2,2026
1,1,90,5028,1,2,2027
1,1,90,5029,1,2,2038
1,1,90,5030,1,2,2044
1,1,90,5031,1,2,2045
1,1,90,5032,1,2,2049
1,1,90,5033,1,2,2053
1,1,90,5034,1,2,2054
1,1,90,5035,1,2,2055
1,1,90,5036,1,2,2056
1,1,90,5037,1,2,2057
1,1,90,5038,1,2,2059
1,1,90,6001,1,2,2060
1,1,90,6002,1,2,2062
1,1,90,6003,1,2,2063
1,1,90,6004,1,2,2064
1,1,90,6005,1,2,2065
1,1,90,6006,1,2,2066
1,1,90,6007,1,2,2068
1,1,90,6008,1,2,2069
1,1,90,6009,1,2,2070
1,1,90,6010,1,2,2071
1,1,90,7001,1,2,2072
1,1,90,7002,1,2,2073
1,1,90,7003,1,2,2075
1,1,90,7004,1,2,2076
1,1,90,7005,1,2,2077
1,1,90,7006,1,2,2080
1,1,90,7007,1,2,2081
1,1,90,7008,1,2,2082
1,1,90,7009,1,2,2083
1,1,90,7010,1,2,2084
1,1,90,7011,1,2,2088
1,1,90,7012,1,2,2089
1,1,90,7013,1,2,2090
1,1,90,7014,1,2,2091
1,1,90,7015,1,2,2092
1,1,90,7016,1,2,2093
1,1,90,7017,1,2,2094
1,1,90,7018,1,2,2095
1,1,90,7019,1,2,2096
1,1,90,7020,1,2,2097
1,1,90,7021,1,2,2098
1,1,90,7022,1,2,2099
1,1,90,7023,1,2,2100
1,1,10,7024,1,2,1972
1,1,10,7025,1,2,1973
1,1,10,7026,1,2,1977
1,1,10,7027,1,2,1978
1,1,10,7028,1,2,1983
1,1,10,7029,1,2,1993
1,1,10,7030,1,2,2023
1,1,10,7031,1,2,2029
1,1,90,7032,1,3,1979
1,1,90,7033,1,3,1985
1,1,90,7034,1,3,1991
1,1,90,7035,1,3,1996
1,1,90,7036,1,3,1997
1,1,90,7037,1,3,2000
1,1,90,7038,1,3,2005
1,1,90,7039,1,3,2011
1,1,90,7040,1,3,2012
1,1,90,7041,1,3,2013
1,1,90,7042,1,3,2016
1,1,90,7043,1,3,2017
1,1,90,7044,1,3,2018
1,1,90,7045,1,3,2019
1,1,90,7046,1,3,2020
1,1,90,7047,1,3,2021
1,1,90,7048,1,3,2023
1,1,90,7049,1,3,2024
1,1,90,7050,1,3,2025
1,1,90,7051,1,3,2026
1,1,90,7052,1,3,2027
1,1,90,7053,1,3,2029
1,1,90,7054,1,3,2031
1,1,90,7055,1,3,2032
1,1,90,7056,1,3,2034
1,1,90,7057,1,3,2035
1,1,90,7058,1,3,2036
1,1,90,7059,1,3,2037
1,1,90,7060,1,3,2038
1,1,90,7061,1,3,2039
1,1,90,7062,1,3,2040
1,1,90,7063,1,3,2041
1,1,90,7064,1,3,2042
1,1,90,7065,1,3,2044
1,1,90,7066,1,3,2046
1,1,90,7067,1,3,2047
1,1,90,7068,1,3,2048
1,1,90,7069,1,3,2049
1,1,90,7070,1,3,2050
1,1,90,7071,1,3,2051
1,1,90,7072,1,3,2053
1,1,90,7073,1,3,2055
1,1,90,7074,1,3,2056
1,1,90,7075,1,3,2057
1,1,90,7076,1,3,2058
1,1,90,7077,1,3,2059
1,1,90,7078,1,3,2060
1,1,90,7079,1,3,2061
1,1,90,7080,1,3,2062
1,1,90,7081,1,3,2063
1,1,90,7082,1,3,2064
1,1,90,7083,1,3,2065
1,1,90,7084,1,3,2066
1,1,90,7085,1,3,2067
1,1,90,7086,1,3,2068
1,1,90,7087,1,3,2069
1,1,90,7088,1,3,2070
1,1,90,7089,1,3,2071
1,1,90,7090,1,3,2072
1,1,90,7091,1,3,2073
1,1,90,7092,1,3,2074
1,1,90,7093,1,3,2075
1,1,90,7094,1,3,2076
1,1,90,7096,1,3,2077
1,1,90,7097,1,3,2078
1,1,90,7098,1,3,2079
1,1,90,7099,1,3,2080
1,1,90,7100,1,3,2081
1,1,90,7101,1,3,2082
1,1,90,7102,1,3,2083
1,1,90,7103,1,3,2084
1,1,90,7104,1,3,2085
1,1,90,7105,1,3,2086
1,1,90,7106,1,3,2087
1,1,90,7107,1,3,2088
1,1,90,7108,1,3,2089
1,1,90,7109,1,3,2090
1,1,90,7110,1,3,2091
1,1,90,7111,1,3,2092
1,1,90,7112,1,3,2093
1,1,90,7113,1,3,2094
1,1,90,7114,1,3,2095
1,1,90,7115,1,3,2096
1,1,90,7116,1,3,2097
1,1,90,7117,1,3,2098
1,1,90,7118,1,3,2099
1,1,90,7119,1,3,2100
1,1,10,8001,1,3,1972
1,1,10,8002,1,3,1973
1,1,10,8003,1,3,1976
1,1,10,8004,1,3,1977
1,1,10,8005,1,3,1978
1,1,10,8006,1,3,1981
1,1,10,8007,1,3,1983
1,1,10,8008,1,3,1992
1,1,10,8009,1,3,2001
1,1,90,8010,1,3,1993
1,1,90,8011,1,3,1996
1,1,90,8012,1,3,1997
1,1,90,8013,1,3,2000
1,1,90,8014,1,3,2003
1,1,90,8015,1,3,2013
1,1,90,8016,1,3,2014
1,1,90,8017,1,3,2021
1,1,90,8018,1,3,2026
1,1,90,8019,1,3,2038
1,1,90,8020,1,3,2039
1,1,90,8021,1,3,2041
1,1,90,8022,1,3,2042
1,1,90,8023,1,3,2048
1,1,90,8024,1,3,2049
1,1,90,8025,1,3,2050
1,1,90,8026,1,3,2053
1,1,90,8027,1,3,2056
1,1,90,8028,1,3,2058
1,1,90,8029,1,3,2059
1,1,90,8030,1,3,2060
1,1,90,8031,1,3,2063
1,1,90,8032,1,3,2065
1,1,90,8033,1,3,2066
1,1,90,8034,1,3,2067
1,1,90,8035,1,3,2068
1,1,90,8036,1,3,2069
1,1,90,8037,1,3,2070
1,1,90,8038,1,3,2072
1,1,90,8039,1,3,2073
1,1,90,8040,1,3,2074
1,1,90,8041,1,3,2075
1,1,90,8042,1,3,2076
1,1,90,8043,1,3,2077
1,1,90,8044,1,3,2078
1,1,90,8045,1,3,2080
1,1,90,8046,1,3,2081
1,1,90,8047,1,3,2082
1,1,90,8048,1,3,2083
1,1,90,8049,1,3,2084
1,1,90,8050,1,3,2085
1,1,90,8051,1,3,2086
1,1,90,8052,1,3,2087
1,1,90,8053,1,3,2088
1,1,90,8054,1,3,2089
1,1,90,8055,1,3,2090
1,1,90,8056,1,3,2091
1,1,90,8057,1,3,2092
1,1,90,8058,1,3,2093
1,1,90,8059,1,3,2094
1,1,90,8060,1,3,2095
1,1,90,8061,1,3,2096
1,1,90,8062,1,3,2097
1,1,90,8063,1,3,2098
1,1,90,8064,1,3,2099
1,1,90,8065,1,3,2100
1,1,10,8066,1,3,1972
1,1,10,8067,1,3,1976
1,1,10,9002,1,3,1981
1,1,10,9003,1,3,1983
1,1,10,9004,1,3,1992
1,1,10,9005,1,3,2001
1,1,90,9006,1,3,1993
1,1,90,9007,1,3,1995
1,1,90,9008,1,3,1997
1,1,90,9009,1,3,2000
1,1,90,9010,1,3,2013
1,1,90,9011,1,3,2016
1,1,90,9012,1,3,2017
1,1,90,9013,1,3,2021
1,1,90,9014,1,3,2024
1,1,90,9015,1,3,2025
1,1,90,9016,1,3,2026
1,1,90,9017,1,3,2032
1,1,90,10001,1,3,2034
1,1,90,10002,1,3,2038
1,1,90,10003,1,3,2039
1,1,90,10004,1,3,2041
1,1,90,10005,1,3,2048
1,1,90,10006,1,3,2049
1,1,90,10007,1,3,2050
1,1,90,10008,1,3,2051
1,1,90,10009,1,3,2053
1,1,90,10010,1,3,2056
1,1,90,10011,1,3,2058
1,1,90,10012,1,3,2059
1,1,90,10013,1,3,2060
1,1,90,10014,1,3,2061
1,1,90,10015,1,3,2062
1,1,90,10016,1,3,2063
1,1,90,10017,1,3,2065
1,1,90,10018,1,3,2066
1,1,90,10019,1,3,2067
1,1,90,10020,1,3,2068
1,1,90,10021,1,3,2069
1,1,90,10022,1,3,2070
1,1,90,10023,1,3,2071
1,1,90,10024,1,3,2072
1,1,90,10025,1,3,2073
1,1,90,10026,1,3,2074
1,1,90,10027,1,3,2075
1,1,90,10028,1,3,2076
1,1,90,10029,1,3,2077
1,1,90,10030,1,3,2078
1,1,90,10031,1,3,2079
1,1,90,10032,1,3,2080
1,1,90,10033,1,3,2081
1,1,90,10034,1,3,2082
1,1,90,10035,1,3,2083
1,1,90,10036,1,3,2084
1,1,90,10037,1,3,2085
1,1,90,10038,1,3,2086
1,1,90,10039,1,3,2087
1,1,90,11028,1,3,2088
1,1,90,11007,1,3,2089
1,1,90,11032,1,3,2090
1,1,90,11024,1,3,2091
1,1,90,11036,1,3,2092
1,1,90,11025,1,3,2093
1,1,90,11030,1,3,2094
1,1,90,11004,1,3,2095
1,1,90,11005,1,3,2096
1,1,90,11046,1,3,2097
1,1,90,11019,1,3,2098
1,1,90,11045,1,3,2099
1,1,90,11013,1,3,2100
1,1,10,11034,1,3,1972
1,1,10,11038,1,3,1973
1,1,10,11040,1,3,1976
1,1,10,11039,1,3,1981
1,1,10,11041,1,3,1983
1,1,10,11010,1,3,1992
1,1,10,11043,1,3,2001
1,1,90,11006,1,3,1993
1,1,90,11011,1,3,1996
1,1,90,11002,1,3,1997
1,1,90,11009,1,3,2000
1,1,90,11017,1,3,2003
1,1,90,11026,1,3,2014
1,1,90,11037,1,3,2017
1,1,90,11001,1,3,2021
1,1,90,11014,1,3,2025
1,1,90,11003,1,3,2026
1,1,90,11031,1,3,2032
1,1,90,11016,1,3,2038
1,1,90,11029,1,3,2039
1,1,90,11018,1,3,2041
1,1,90,11008,1,3,2045
1,1,90,11044,1,3,2048
1,1,90,11012,1,3,2049
1,1,90,11015,1,3,2050
1,1,90,11020,1,3,2053
1,1,90,11035,1,3,2056
1,1,90,11022,1,3,2058
1,1,90,11042,1,3,2059
1,1,90,11033,1,3,2060
1,1,90,11023,1,3,2061
1,1,90,11027,1,3,2063
1,1,90,11021,1,3,2065
1,1,90,12006,1,3,2066
1,1,90,12026,1,3,2067
1,1,90,12028,1,3,2068
1,1,90,12031,1,3,2069
1,1,90,12032,1,3,2070
1,1,90,12034,1,3,2071
1,1,90,12039,1,3,2072
1,1,90,12040,1,3,2073
1,1,90,12051,1,3,2074
1,1,90,12053,1,3,2075
1,1,90,12056,1,3,2076
1,1,90,12058,1,3,2077
1,1,90,12061,1,3,2078
1,1,90,12074,1,3,2079
1,1,90,12075,1,3,2080
1,1,90,12035,1,3,2081
1,1,90,12008,1,3,2082
1,1,90,12009,1,3,2083
1,1,90,12010,1,3,2084
1,1,90,12013,1,3,2085
1,1,90,12018,1,3,2086
1,1,90,12019,1,3,2087
1,1,90,12020,1,3,2088
1,1,90,12025,1,3,2089
1,1,90,12041,1,3,2090
1,1,90,12045,1,3,2091
1,1,90,12046,1,3,2092
1,1,90,12063,1,3,2093
1,1,90,12066,1,3,2094
1,1,90,12069,1,3,2095
1,1,90,12070,1,3,2096
1,1,90,12072,1,3,2097
1,1,90,12077,1,3,2098
1,1,90,12080,1,3,2099
1,1,90,12023,1,3,2100
1,1,10,12062,1,3,1972
1,1,10,12065,1,3,1976
1,1,10,12043,1,3,1978
1,1,10,12078,1,3,1981
1,1,10,12048,1,3,1983
1,1,10,12003,1,3,1990
1,1,10,12011,1,3,1992
1,1,10,12014,1,3,2001
1,1,90,12016,1,3,1993
1,1,90,12057,1,3,1995
1,1,90,12064,1,3,1996
1,1,90,12073,1,3,1997
1,1,90,12068,1,3,2000
1,1,90,12037,1,3,2003
1,1,90,12047,1,3,2005
1,1,90,12060,1,3,2013
1,1,90,12055,1,3,2017
1,1,90,12015,1,3,2021
1,1,90,12001,1,3,2024
1,1,90,12017,1,3,2025
1,1,90,12029,1,3,2026
1,1,90,12042,1,3,2032
1,1,90,12059,1,3,2034
1,1,90,12005,1,3,2038
1,1,90,12012,1,3,2039
1,1,90,12036,1,3,2041
1,1,90,12052,1,3,2042
1,1,90,12071,1,3,2044
1,1,90,12076,1,3,2048
1,1,90,12081,1,3,2049
1,1,90,12004,1,3,2050
1,1,90,12007,1,3,2051
1,1,90,12027,1,3,2053
1,1,90,12022,1,3,2056
1,1,90,12050,1,3,2058
1,1,90,12079,1,3,2059
1,1,90,12002,1,3,2060
1,1,90,12054,1,3,2062
1,1,90,12067,1,3,2063
1,1,90,12049,1,3,2065
1,1,90,12038,1,3,2066
1,1,90,12044,1,3,2067
1,1,90,12021,1,3,2068
1,1,90,12024,1,3,2069
1,1,90,12030,1,3,2070
1,1,90,12033,1,3,2071
1,1,90,13035,1,3,2072
1,1,90,13008,1,3,2073
1,1,90,13001,1,3,2074
1,1,90,13002,1,3,2075
1,1,90,13004,1,3,2076
1,1,90,13006,1,3,2077
1,1,90,13011,1,3,2078
1,1,90,13014,1,3,2079
1,1,90,13015,1,3,2080
1,1,90,13018,1,3,2081
1,1,90,13022,1,3,2082
1,1,90,13025,1,3,2083
1,1,90,13027,1,3,2084
1,1,90,13028,1,3,2085
1,1,90,13031,1,3,2086
1,1,90,13032,1,3,2087
1,1,90,13033,1,3,2088
1,1,90,13036,1,3,2089
1,1,90,13039,1,3,2090
1,1,90,13042,1,3,2091
1,1,90,13043,1,3,2092
1,1,90,13045,1,3,2093
1,1,90,13047,1,3,2094
1,1,90,13049,1,3,2095
1,1,90,13051,1,3,2096
1,1,90,13053,1,3,2097
1,1,90,13056,1,3,2098
1,1,90,13068,1,3,2099
1,1,90,13071,1,3,2100
1,1,10,13073,1,3,1972
1,1,10,13078,1,3,1976
1,1,10,13079,1,3,1978
1,1,10,13081,1,3,1981
1,1,10,13072,1,3,1983
1,1,10,13059,1,3,1992
1,1,10,13020,1,3,2001
1,1,90,13037,1,3,1979
1,1,90,13029,1,3,1985
1,1,90,13083,1,3,1989
1,1,90,13075,1,3,1991
1,1,90,13066,1,3,1996
1,1,90,13041,1,3,1997
1,1,90,13067,1,3,2000
1,1,90,13070,1,3,2005
1,1,90,13074,1,3,2008
1,1,90,13017,1,3,2011
1,1,90,13076,1,3,2012
1,1,90,13064,1,3,2013
1,1,90,13009,1,3,2015
1,1,90,13019,1,3,2016
1,1,90,13023,1,3,2017
1,1,90,13050,1,3,2018
1,1,90,13054,1,3,2019
1,1,90,13082,1,3,2020
1,1,90,13065,1,3,2021
1,1,90,13077,1,3,2023
1,1,90,13003,1,3,2024
1,1,90,13012,1,3,2025
1,1,90,13030,1,3,2026
1,1,90,13034,1,3,2027
1,1,90,13040,1,3,2029
1,1,90,13046,1,3,2030
1,1,90,13055,1,3,2031
1,1,90,13080,1,3,2032
1,1,90,13021,1,3,2034
1,1,90,13061,1,3,2035
1,1,90,13052,1,3,2036
1,1,90,13044,1,3,2037
1,1,90,13013,1,3,2038
1,1,90,13048,1,3,2039
1,1,90,13005,1,3,2040
1,1,90,13007,1,3,2041
1,1,90,13016,1,3,2042
1,1,90,13024,1,3,2043
1,1,90,13026,1,3,2044
1,1,90,13038,1,3,2046
1,1,90,13057,1,3,2047
1,1,90,13058,1,3,2048
1,1,90,13060,1,3,2049
1,1,90,13062,1,3,2050
1,1,90,13084,1,3,2051
1,1,90,13069,1,3,2053
1,1,90,13063,1,3,2055
1,1,90,13010,1,3,2056
1,1,90,14001,1,3,2057
1,1,90,14002,1,3,2058
1,1,90,14003,1,3,2059
1,1,90,14004,1,3,2060
1,1,90,14005,1,3,2061
1,1,90,14006,1,3,2062
1,1,90,14007,1,3,2063
1,1,90,14008,1,3,2064
1,1,90,14009,1,3,2065
1,1,90,14010,1,3,2066
1,1,90,14011,1,3,2067
1,1,90,14012,1,3,2068
1,1,90,14013,1,3,2069
1,1,90,14014,1,3,2070
1,1,90,14015,1,3,2071
1,1,90,14016,1,3,2072
1,1,90,14017,1,3,2073
1,1,90,14018,1,3,2074
1,1,90,14019,1,3,2075
1,1,90,14020,1,3,2076
1,1,90,14021,1,3,2077
1,1,90,14022,1,3,2078
1,1,90,14023,1,3,2079
1,1,90,14024,1,3,2080
1,1,90,14025,1,3,2081
1,1,90,14026,1,3,2082
1,1,90,14027,1,3,2083
1,1,90,14028,1,3,2084
1,1,90,14029,1,3,2085
1,1,90,14030,1,3,2086
1,1,90,14031,1,3,2087
1,1,90,14032,1,3,2088
1,1,90,14033,1,3,2089
1,1,90,14034,1,3,2090
1,1,90,14035,1,3,2091
1,1,90,14036,1,3,2092
1,1,90,14037,1,3,2093
1,1,90,14038,1,3,2094
1,1,90,14039,1,3,2095
1,1,90,14040,1,3,2096
1,1,90,14041,1,3,2097
1,1,90,14042,1,3,2098
1,1,90,14043,1,3,2099
1,1,90,14044,1,3,2100
1,1,10,14045,1,3,1972
1,1,10,14046,1,3,1973
1,1,10,14047,1,3,1976
1,1,10,14048,1,3,1977
1,1,10,14049,1,3,1978
1,1,10,14050,1,3,1981
1,1,10,14051,1,3,1983
1,1,10,14052,1,3,1992
1,1,10,14053,1,3,2001
1,1,90,14054,1,3,1993
1,1,90,14055,1,3,1996
1,1,90,14056,1,3,1997
1,1,90,14057,1,3,2000
1,1,90,14058,1,3,2003
1,1,90,14059,1,3,2021
1,1,90,14060,1,3,2024
1,1,90,14061,1,3,2026
1,1,90,14062,1,3,2034
1,1,90,14063,1,3,2038
1,1,90,14064,1,3,2041
1,1,90,14065,1,3,2042
1,1,90,14066,1,3,2049
1,1,90,14067,1,3,2050
1,1,90,14068,1,3,2053
1,1,90,14069,1,3,2056
1,1,90,14070,1,3,2058
1,1,90,14071,1,3,2059
1,1,90,14072,1,3,2060
1,1,90,14073,1,3,2062
1,1,90,14074,1,3,2065
1,1,90,14075,1,3,2066
1,1,90,14076,1,3,2067
1,1,90,14077,1,3,2068
1,1,90,14078,1,3,2069
1,1,90,14079,1,3,2070
1,1,90,14080,1,3,2071
1,1,90,14081,1,3,2072
1,1,90,14082,1,3,2073
1,1,90,14083,1,3,2074
1,1,90,14084,1,3,2075
1,1,90,14085,1,3,2076
1,1,90,14086,1,3,2077
1,1,90,14087,1,3,2078
1,1,90,14088,1,3,2079
1,1,90,14089,1,3,2080
1,1,90,14090,1,3,2081
1,1,90,14091,1,3,2082
1,1,90,14092,1,3,2083
1,1,90,14093,1,3,2084
1,1,90,14094,1,3,2085
1,1,90,14095,1,3,2086
1,1,90,14096,1,3,2087
1,1,90,14097,1,3,2088
1,1,90,14098,1,3,2089
1,1,90,14099,1,3,2090
1,1,90,14100,1,3,2091
1,1,90,14101,1,3,2092
1,1,90,14102,1,3,2093
1,1,90,14103,1,3,2094
1,1,90,14104,1,3,2095
1,1,90,14105,1,3,2096
1,1,90,14106,1,3,2097
1,1,90,14107,1,3,2098
1,1,90,14108,1,3,2099
1,1,90,14109,1,3,2100
1,1,10,14110,1,3,1972
1,1,10,14111,1,3,1976
1,1,10,14112,1,3,1978
1,1,10,14113,1,3,1981
1,1,10,14114,1,3,1983
1,1,10,14115,1,3,1992
1,1,10,14116,1,3,2001
1,1,90,14117,1,3,1979
1,1,90,14118,1,3,1985
1,1,90,14119,1,3,1991
1,1,90,14120,1,3,1996
1,1,90,14121,1,3,1997
1,1,90,14122,1,3,2000
1,1,90,14123,1,3,2003
1,1,90,14124,1,3,2005
1,1,90,14125,1,3,2011
1,1,90,15003,1,3,2013
1,1,90,15006,1,3,2016
1,1,90,15001,1,3,2017
1,1,90,15012,1,3,2018
1,1,90,15004,1,3,2019
1,1,90,15005,1,3,2020
1,1,90,15007,1,3,2021
1,1,90,15008,1,3,2023
1,1,90,15014,1,3,2024
1,1,90,15018,1,3,2025
1,1,90,15019,1,3,2026
1,1,90,15021,1,3,2027
1,1,90,15026,1,3,2029
1,1,90,15027,1,3,2031
1,1,90,15032,1,3,2032
1,1,90,15042,1,3,2034
1,1,90,15043,1,3,2035
1,1,90,15038,1,3,2037
1,1,90,15040,1,3,2038
1,1,90,15041,1,3,2039
1,1,90,15052,1,3,2040
1,1,90,15054,1,3,2041
1,1,90,15055,1,3,2042
1,1,90,15062,1,3,2044
1,1,90,15045,1,3,2047
1,1,90,15046,1,3,2048
1,1,90,15047,1,3,2049
1,1,90,15048,1,3,2050
1,1,90,15049,1,3,2051
1,1,90,15051,1,3,2053
1,1,90,15066,1,3,2056
1,1,90,15067,1,3,2057
1,1,90,15071,1,3,2058
1,1,90,15056,1,3,2059
1,1,90,15060,1,3,2060
1,1,90,15063,1,3,2061
1,1,90,15064,1,3,2062
1,1,90,15072,1,3,2063
1,1,90,15073,1,3,2064
1,1,90,15074,1,3,2065
1,1,90,15076,1,3,2066
1,1,90,15077,1,3,2067
1,1,90,15078,1,3,2068
1,1,90,15079,1,3,2069
1,1,90,15080,1,3,2070
1,1,90,15082,1,3,2071
1,1,90,15085,1,3,2072
1,1,90,15086,1,3,2073
1,1,90,15098,1,3,2074
1,1,90,15087,1,3,2075
1,1,90,15088,1,3,2076
1,1,90,15090,1,3,2077
1,1,90,15095,1,3,2078
1,1,90,15097,1,3,2079
1,1,90,15105,1,3,2080
1,1,90,15101,1,3,2081
1,1,90,15102,1,3,2082
1,1,90,15106,1,3,2083
1,1,90,15112,1,3,2084
1,1,90,15113,1,3,2085
1,1,90,15107,1,3,2086
1,1,90,15110,1,3,2087
1,1,90,15111,1,3,2088
1,1,90,15117,1,3,2089
1,1,90,15119,1,3,2090
1,1,90,15114,1,3,2091
1,1,90,15115,1,3,2092
